cellID	f_l1_College & University	f_l1_Food	f_l1_Residence	f_l1_Travel & Transport	f_l1_Outdoors & Recreation	f_l1_Arts & Entertainment	f_l1_Shop & Service	f_l1_Nightlife Spot	f_l1_Professional & Other Places	f_l1_Event	t_predominant
5634	0	1	0	0	1	3	1	0	0	0	Other
5582	0	1	0	0	0	0	2	0	0	0	Other
2399	0	3	2	0	1	1	0	3	7	0	Residential
5273	1	2	2	1	0	0	2	1	2	0	Mixed
3530	0	15	0	1	1	1	16	1	2	0	Residential
5387	0	0	0	0	0	0	0	0	1	0	Mixed
3843	2	8	2	1	0	0	2	0	1	0	Mixed
5564	0	1	0	0	1	0	4	0	1	0	OpenSpace
3180	0	8	2	2	2	0	4	0	2	0	Residential
1170	0	0	5	2	1	1	0	1	4	0	Residential
1956	0	2	4	1	0	0	4	2	4	0	Residential
5327	0	0	0	1	0	0	0	0	0	0	OpenSpace
531	0	2	0	2	0	3	4	3	17	0	Commercial
3768	0	1	1	0	1	0	0	0	1	0	Transportation
2453	2	2	4	4	5	2	7	1	8	0	Residential
4777	0	0	1	3	2	3	1	0	3	0	Transportation
5262	0	3	6	1	0	1	1	1	1	0	Residential
718	1	1	0	2	1	2	3	0	7	0	Commercial
145	0	6	0	0	0	0	1	0	0	0	Other
843	0	0	0	6	2	0	2	0	8	0	Commercial
458	0	1	0	0	0	1	3	0	6	0	Commercial
3147	0	2	0	1	2	4	4	0	5	0	Commercial
1573	0	3	0	3	0	0	4	0	1	0	Transportation
2379	0	8	0	2	2	2	3	2	10	0	Commercial
5113	0	0	0	0	0	0	1	0	2	0	Mixed
4214	0	0	2	0	2	0	0	0	0	0	OpenSpace
4797	4	1	5	1	0	0	1	0	4	0	Residential
3274	0	0	0	0	1	0	0	0	0	0	OpenSpace
4857	0	0	2	0	0	0	0	0	0	0	Mixed
2623	0	0	3	2	2	1	2	0	1	0	Residential
2598	0	0	0	1	1	0	0	0	1	0	OpenSpace
2640	0	1	2	0	1	0	0	0	2	0	Residential
2067	0	6	2	1	2	0	4	2	6	0	Commercial
2290	2	0	3	0	2	3	0	1	9	0	Residential
5395	0	1	1	0	0	0	0	0	3	0	Other
3571	0	2	5	2	0	0	1	3	2	0	Residential
2740	0	0	2	0	0	0	0	0	0	0	OpenSpace
716	2	1	0	0	3	1	2	0	1	1	Commercial
4517	1	1	2	0	0	0	0	0	3	0	Residential
3576	13	1	0	2	0	0	0	1	1	0	Other
4811	1	0	0	0	0	1	0	0	0	0	Residential
2291	1	2	3	0	0	1	0	1	3	0	Residential
887	0	1	0	0	5	4	13	1	8	0	Other
4843	0	1	2	0	1	0	0	1	0	0	Residential
882	0	4	0	1	0	1	2	1	11	0	Commercial
5379	0	1	1	0	0	0	0	0	0	0	Residential
2205	0	0	3	1	2	0	0	0	1	0	Residential
3747	1	0	0	0	0	0	0	0	1	0	OpenSpace
436	0	5	5	3	3	9	0	0	6	0	Residential
2033	1	11	0	0	0	0	10	7	4	0	Mixed
3358	0	2	0	1	0	0	1	0	21	0	Mixed
5136	3	2	2	1	1	0	1	0	0	0	Residential
1151	0	2	0	0	1	0	14	0	2	0	Commercial
6262	0	0	0	0	1	0	0	0	0	0	OpenSpace
990	0	6	0	2	0	0	7	2	4	0	Mixed
2228	0	15	3	0	0	1	15	5	0	0	Mixed
4683	0	21	5	1	0	0	10	5	0	0	Mixed
4425	0	0	3	0	0	0	1	0	0	0	Residential
4792	0	4	4	1	0	2	4	5	4	0	Residential
4418	0	3	0	0	0	0	3	0	2	0	Mixed
4964	0	0	0	0	1	0	0	0	1	0	Other
2957	1	6	1	0	0	1	7	0	1	0	Mixed
4819	0	0	0	2	0	1	1	0	1	0	Residential
3463	0	0	0	0	1	0	0	0	0	0	OpenSpace
4146	0	0	0	1	1	0	0	0	0	0	Transportation
3224	0	1	0	0	0	0	0	0	0	0	Transportation
4001	0	0	0	0	1	0	0	0	0	0	OpenSpace
269	0	5	4	2	3	1	4	3	2	0	Commercial
2509	0	4	2	2	0	1	13	0	0	0	Residential
2456	0	1	5	2	1	2	1	1	10	0	Residential
3643	0	0	0	0	0	0	0	0	1	0	OpenSpace
5345	0	2	1	0	0	0	0	0	1	0	Residential
5413	0	0	4	0	0	0	0	0	0	0	Residential
4923	0	0	2	0	1	1	0	0	0	0	OpenSpace
5014	0	1	3	0	2	0	0	0	1	0	Residential
1628	0	0	1	1	2	2	5	0	0	0	Residential
2341	0	1	7	0	2	1	3	0	3	0	Other
5234	0	4	1	1	0	0	13	0	4	0	Residential
2835	0	4	3	0	0	1	4	2	7	0	Residential
1659	0	0	1	2	0	0	1	0	4	0	Transportation
1626	0	11	3	0	1	2	3	2	4	0	Mixed
2478	1	5	0	2	0	0	4	1	6	0	Commercial
5222	0	0	4	5	3	0	0	0	2	0	Mixed
2450	0	2	4	1	0	0	3	1	1	0	Residential
5381	0	0	3	0	1	0	0	0	2	0	Residential
4607	0	0	1	0	2	0	0	0	2	0	Residential
1543	0	1	9	1	1	0	1	0	0	0	Residential
3759	1	0	0	0	0	0	0	0	0	0	Other
3878	1	3	3	0	1	2	10	0	4	0	Residential
3197	0	0	0	0	0	0	0	0	1	0	Residential
2166	0	6	0	1	0	0	6	0	9	0	Commercial
3476	0	0	0	0	1	0	0	0	0	0	OpenSpace
562	1	8	1	1	0	0	0	2	14	0	Commercial
381	0	0	0	1	2	2	0	0	2	0	OpenSpace
1351	0	7	0	1	1	0	1	0	5	0	Other
2306	0	1	0	2	1	1	2	0	2	0	Residential
5033	0	0	0	0	1	0	2	0	4	0	Other
4588	1	0	0	0	0	0	0	0	0	0	Residential
1000	2	2	1	1	1	2	1	0	16	0	Mixed
2494	0	0	0	3	3	1	0	0	3	0	OpenSpace
5225	1	0	0	6	4	0	0	0	0	0	OpenSpace
889	0	0	0	1	0	1	11	0	2	0	Mixed
405	0	4	0	0	0	0	6	0	20	0	Commercial
1882	0	13	2	1	2	1	12	0	13	0	Commercial
3934	0	7	1	0	3	2	10	0	5	0	Other
2405	0	3	2	0	0	0	4	0	0	0	Mixed
2141	0	8	3	0	0	0	8	1	0	0	Mixed
5819	0	1	2	2	0	0	3	0	1	0	Mixed
5236	0	0	0	0	2	0	0	0	0	0	Other
932	0	2	0	4	0	0	3	0	2	0	Other
5893	0	3	1	0	1	0	2	0	3	0	Residential
2372	0	1	0	0	0	0	8	1	3	0	Commercial
4833	0	0	0	1	0	1	0	0	0	0	Residential
3104	0	1	2	0	0	0	0	0	0	0	Residential
5649	0	0	0	0	1	0	0	0	0	0	Residential
1762	0	8	2	4	0	1	8	1	0	0	Residential
1978	1	2	0	1	1	3	0	2	4	0	Commercial
3137	1	6	1	2	0	0	11	0	19	0	Commercial
2324	0	0	1	0	0	1	0	0	1	0	OpenSpace
5264	0	0	1	0	0	0	1	0	2	0	Residential
5308	0	0	2	2	0	0	0	0	1	0	Residential
578	0	2	0	1	3	0	0	0	6	0	Commercial
558	0	16	3	0	0	1	12	1	3	0	Mixed
5594	0	0	0	0	1	0	0	0	2	0	Other
2480	0	6	1	1	0	0	2	0	8	0	Commercial
1943	0	6	5	5	0	0	8	4	3	0	Residential
5758	0	0	2	0	0	1	0	0	5	0	Other
4547	0	0	0	0	0	0	1	0	0	0	OpenSpace
4813	2	5	5	3	2	0	3	0	1	0	Mixed
369	0	0	1	0	1	0	1	0	3	0	Residential
2523	0	0	0	1	1	0	0	0	0	0	OpenSpace
3591	0	0	0	0	0	0	1	0	0	0	Commercial
5150	0	2	0	1	1	0	5	0	1	0	Mixed
2142	0	1	0	0	3	1	2	2	3	0	Residential
5773	0	0	0	0	0	0	0	0	1	0	Other
1027	0	0	0	1	0	0	1	1	1	0	Other
3266	0	1	1	2	3	3	0	1	9	0	OpenSpace
65	0	0	0	0	0	1	0	0	0	0	Other
2266	0	8	0	2	2	0	7	1	16	0	Other
2156	0	3	1	2	0	0	4	0	9	0	Commercial
411	0	5	0	1	0	0	5	0	10	0	Commercial
5166	0	0	0	0	1	0	0	0	2	0	OpenSpace
5621	0	0	0	0	0	0	1	0	1	0	Other
1889	0	3	0	7	1	4	11	6	7	0	Commercial
3367	0	0	1	4	2	6	0	0	3	0	OpenSpace
1176	0	6	0	3	2	0	10	1	7	0	Residential
5510	0	8	3	0	2	0	7	1	3	0	Mixed
2868	0	0	1	1	0	0	1	0	0	0	Residential
4372	1	6	0	2	0	0	2	0	6	1	Other
4790	0	3	3	1	1	0	0	2	2	0	Residential
3160	0	1	0	1	1	0	0	0	0	0	OpenSpace
732	0	2	0	0	0	5	1	0	5	0	Residential
3126	0	0	4	7	2	1	1	0	4	0	Mixed
6414	0	0	0	1	0	0	0	0	0	0	OpenSpace
5725	0	0	1	0	0	0	0	0	0	0	Residential
1431	0	10	0	1	1	1	10	4	7	0	Commercial
5149	0	4	0	1	0	0	5	1	2	0	Commercial
883	0	8	0	1	2	1	4	0	14	0	Commercial
3450	1	0	5	5	1	4	2	0	12	0	Residential
524	0	2	3	3	1	2	4	0	5	0	Mixed
3223	0	0	0	0	1	0	0	0	0	0	Transportation
3165	0	0	0	1	3	0	0	0	2	0	OpenSpace
1650	0	0	0	1	2	0	0	0	0	0	OpenSpace
653	0	5	0	1	5	4	3	4	14	0	Commercial
3075	0	2	2	12	5	1	8	3	2	0	Mixed
3827	0	1	0	0	4	0	0	0	1	0	OpenSpace
4206	0	0	2	2	0	0	0	2	1	0	Residential
1697	0	2	0	3	1	1	1	1	16	0	Commercial
4151	2	0	2	0	0	0	5	0	9	0	Other
5587	0	0	0	1	0	0	0	0	1	0	Residential
3880	0	0	3	1	1	1	2	1	7	0	Mixed
1547	1	7	2	4	0	0	3	1	10	0	Commercial
4059	0	11	2	1	2	0	4	1	7	0	Mixed
1541	0	6	0	1	1	0	4	0	2	0	Other
6180	0	0	0	0	1	0	0	0	0	0	OpenSpace
4962	0	9	0	1	1	0	11	1	2	0	Mixed
3765	0	0	0	1	0	1	0	1	0	0	Transportation
3344	0	4	8	1	1	0	1	0	9	0	Commercial
4830	0	0	1	0	0	0	0	0	0	0	Residential
2170	0	7	0	5	0	0	3	6	12	0	Commercial
5921	0	0	1	0	0	0	2	0	1	0	Other
6300	0	8	0	2	0	0	5	1	0	0	Commercial
2433	0	1	0	0	1	2	2	1	1	0	Residential
265	5	8	0	2	2	1	5	0	21	0	Commercial
1180	1	4	2	4	1	0	7	0	1	0	Other
1065	1	1	0	0	0	0	7	2	2	0	Commercial
6014	0	5	2	0	0	0	7	0	3	0	Commercial
1839	0	9	1	4	2	2	4	1	7	0	Mixed
1505	0	14	5	2	0	0	6	1	1	0	Mixed
687	0	2	0	4	0	0	1	0	1	0	Other
4949	0	2	1	1	1	0	2	0	0	0	Residential
2320	0	0	2	1	2	0	0	0	0	0	Residential
3516	0	3	3	5	0	0	1	1	12	0	Mixed
2280	1	8	1	4	1	6	8	1	16	0	Commercial
1685	0	3	0	3	4	0	6	0	6	0	OpenSpace
1146	0	7	0	1	2	2	11	0	11	0	Commercial
638	0	0	1	2	5	0	3	0	0	0	Commercial
5825	0	0	0	0	3	0	1	0	0	0	OpenSpace
4296	0	2	1	1	3	1	2	2	2	0	Other
5804	0	0	0	2	0	1	1	0	1	0	Other
5473	0	1	4	0	0	0	0	0	1	0	Other
4930	0	1	0	0	1	1	4	0	1	0	Residential
4069	0	3	3	1	0	0	14	0	10	0	Residential
4788	0	10	2	1	2	0	12	3	3	0	Mixed
4169	0	4	0	5	1	0	11	0	10	0	Mixed
929	0	2	1	3	0	4	0	1	10	0	Other
4841	0	4	3	0	1	1	2	0	0	0	Residential
2551	0	2	3	1	1	0	4	1	1	0	Mixed
3329	0	0	0	1	0	0	1	0	0	0	Residential
2128	0	6	0	7	2	0	6	1	0	0	Mixed
4017	0	0	0	0	0	0	0	1	3	0	OpenSpace
3602	0	5	4	1	1	1	4	1	11	0	Residential
2145	0	1	0	9	1	1	1	0	7	0	OpenSpace
1441	1	15	0	4	0	0	1	1	6	0	Transportation
1621	0	7	0	0	1	1	2	0	11	0	Commercial
4976	0	5	7	1	1	2	5	1	2	0	Residential
694	0	0	0	2	0	0	0	0	0	0	Transportation
1990	0	11	2	1	1	0	0	0	5	0	Commercial
682	0	2	3	1	2	2	0	0	3	0	Mixed
5671	0	4	1	1	1	2	4	0	4	0	Residential
2174	0	8	0	1	1	2	2	2	6	0	Commercial
1689	0	6	0	0	1	4	9	2	16	0	Commercial
4306	1	0	0	0	0	0	0	0	0	0	Other
2733	0	6	1	4	1	0	8	0	2	0	Commercial
3710	0	1	2	5	0	3	2	0	4	0	Residential
1848	0	4	1	2	2	0	2	3	3	0	Residential
1508	0	15	0	0	4	1	5	1	26	0	Commercial
3051	0	0	0	0	1	1	0	0	0	0	OpenSpace
3411	4	0	0	0	1	2	0	2	22	0	Other
1482	0	0	1	0	2	0	0	0	1	0	Mixed
1850	0	8	1	0	3	3	3	3	1	0	Residential
3790	1	3	3	0	3	0	5	0	5	0	Mixed
3820	0	0	0	0	1	0	0	0	0	0	OpenSpace
2899	0	10	2	2	2	0	5	0	3	0	Other
1205	0	0	0	0	0	0	0	0	2	0	Transportation
5611	0	1	0	0	1	0	4	0	0	0	Mixed
5000	0	2	7	2	2	0	3	0	2	0	Residential
962	1	7	0	1	3	0	4	4	3	0	Mixed
1442	0	6	0	0	1	0	11	0	19	0	Commercial
5824	0	2	1	0	0	0	4	1	0	0	Other
3783	0	8	4	3	0	1	11	0	5	0	Mixed
3400	0	6	4	1	1	1	4	0	3	0	Other
2484	0	4	4	2	0	0	2	0	11	0	Commercial
1336	4	0	4	0	0	0	0	0	7	0	Residential
2986	0	0	0	1	1	0	0	0	0	0	Residential
1453	0	3	0	2	1	4	7	5	4	0	Residential
3696	1	1	2	3	4	0	2	0	7	0	Transportation
4205	0	1	3	0	0	0	3	0	1	0	Residential
3349	0	5	0	4	2	0	3	5	3	0	Residential
5172	0	2	2	0	2	1	0	0	0	0	Residential
3601	0	0	3	1	0	0	0	0	12	0	Commercial
275	0	5	0	0	1	0	1	0	2	0	Commercial
4142	0	0	0	0	2	0	0	0	0	0	Residential
3164	0	0	0	0	2	0	0	0	0	0	OpenSpace
933	0	1	0	6	0	0	1	0	4	0	Other
2137	0	4	0	0	0	1	0	1	0	0	Residential
2861	0	0	0	2	1	0	0	0	0	0	OpenSpace
5030	0	0	0	1	1	0	0	0	1	0	OpenSpace
4826	0	2	2	0	0	0	5	0	2	0	Residential
569	0	2	1	1	0	2	2	0	3	0	Residential
6238	0	3	0	0	0	1	0	3	1	0	OpenSpace
5173	0	0	9	0	0	3	2	0	2	0	Residential
1666	0	9	1	0	1	11	3	2	1	0	Mixed
5706	0	0	0	0	1	0	0	0	0	0	OpenSpace
800	0	1	0	1	1	0	6	0	8	0	Commercial
4578	0	0	2	1	2	0	4	1	4	0	Residential
3311	2	0	3	0	0	0	0	1	0	0	Residential
2671	1	0	2	1	6	0	2	2	4	0	Other
4363	1	1	1	1	0	0	3	2	5	1	Residential
3964	0	10	4	1	1	0	13	2	0	0	Residential
4466	0	10	3	1	1	0	13	2	4	0	Mixed
4786	0	2	6	2	3	0	5	1	2	0	Residential
5763	0	0	0	0	0	0	2	0	1	0	Mixed
2471	0	2	0	1	1	0	5	1	15	0	Commercial
1879	1	3	2	0	0	1	22	1	13	0	Commercial
4720	0	0	2	1	0	0	0	0	0	0	Residential
1408	0	13	4	0	1	1	9	1	2	0	Mixed
3168	0	0	0	0	1	0	0	0	0	0	OpenSpace
3382	0	0	0	0	1	0	0	0	1	0	OpenSpace
2863	0	2	3	0	2	0	0	0	1	1	Residential
3989	0	0	1	3	2	3	0	0	2	0	Other
891	0	1	1	1	0	5	18	0	4	0	Residential
3191	0	1	4	1	1	2	1	1	3	0	Residential
3846	0	1	1	0	0	0	3	0	4	0	Residential
944	0	0	0	2	0	0	0	0	1	0	Transportation
586	0	5	1	2	0	1	10	1	8	0	Mixed
3607	0	1	4	1	0	0	5	0	8	0	Residential
1818	0	0	3	0	1	0	0	0	0	0	Mixed
1067	0	1	0	0	2	0	19	0	5	0	Commercial
3748	8	3	1	0	1	0	0	1	0	0	Other
4600	0	3	0	1	1	0	8	0	2	0	Mixed
821	0	8	2	0	4	5	12	7	4	0	Mixed
232	0	0	0	0	2	0	0	0	0	0	Transportation
591	0	3	3	0	2	0	2	1	3	0	OpenSpace
3513	0	1	0	0	1	2	0	0	8	1	Other
1935	1	1	1	0	2	1	0	1	2	0	Residential
6485	0	0	0	0	3	0	0	0	0	0	OpenSpace
4840	0	4	3	6	0	0	7	0	3	0	Residential
3292	0	1	2	1	0	0	2	1	1	0	Residential
5896	0	3	0	0	0	0	2	0	0	0	Mixed
2406	0	4	2	0	1	0	7	0	1	0	Mixed
983	0	9	0	0	0	4	27	0	1	0	Residential
2906	0	11	0	3	0	0	2	0	13	0	Commercial
4595	0	0	3	2	1	2	0	1	0	0	OpenSpace
3877	0	1	5	1	1	0	4	2	6	0	Residential
4749	0	0	2	0	0	0	0	0	1	0	Residential
2796	0	14	0	2	1	0	14	0	13	0	Commercial
5050	1	0	1	1	0	0	0	0	0	0	Mixed
1340	0	0	2	1	0	2	4	0	3	0	Residential
4531	0	1	4	0	0	0	0	0	0	0	Residential
4031	0	9	2	0	0	0	5	0	2	0	Mixed
3119	0	1	0	5	2	1	3	2	1	0	Mixed
4626	0	1	0	2	0	0	0	0	2	0	Other
1876	0	2	0	4	1	0	0	3	2	0	Commercial
2779	1	0	0	1	0	0	1	0	2	0	Other
4343	3	0	0	0	2	0	0	0	1	0	Other
5844	0	0	0	0	0	0	0	0	1	0	OpenSpace
1997	0	4	0	0	5	6	1	1	0	0	Commercial
1093	0	1	2	2	1	0	6	1	1	0	Commercial
4102	2	0	2	0	0	0	0	0	3	0	Residential
1147	0	4	1	1	0	0	6	0	8	0	Other
5287	0	3	0	1	0	0	0	2	2	0	Residential
502	0	6	0	1	0	4	2	3	5	0	Mixed
3234	0	1	0	1	0	0	0	0	1	0	Commercial
3531	1	3	0	2	0	2	10	0	3	0	Residential
5306	0	0	3	0	2	0	1	0	0	0	Mixed
1645	0	1	1	0	2	0	0	1	2	0	Mixed
1279	0	2	3	2	1	11	0	0	2	0	Mixed
3201	0	0	0	0	3	0	0	0	0	0	OpenSpace
1941	0	6	3	1	2	2	2	3	1	0	Mixed
2842	0	5	0	1	0	0	8	0	0	0	Mixed
4317	0	2	1	0	2	0	4	1	4	0	Residential
3731	0	0	0	0	1	0	0	0	0	0	OpenSpace
5822	0	2	1	0	2	1	5	1	0	0	OpenSpace
2394	0	2	5	2	2	0	2	0	4	0	Residential
5133	0	3	1	0	0	0	0	0	0	0	Residential
6323	0	0	0	0	0	0	0	0	1	0	OpenSpace
1945	1	1	2	0	0	0	4	0	1	0	Residential
5354	0	1	0	0	0	0	0	0	1	0	Residential
2832	0	0	1	0	0	1	0	0	4	0	Residential
2602	0	1	0	0	1	0	0	0	0	0	OpenSpace
3372	0	0	0	0	2	0	0	0	0	0	OpenSpace
6012	0	1	0	1	0	0	1	2	0	0	Residential
3500	2	0	0	0	0	0	0	0	0	0	Other
2469	0	7	0	2	0	0	3	1	7	0	Commercial
3572	0	1	1	0	1	0	1	0	1	0	Other
6004	0	0	0	0	0	0	0	0	2	0	Other
4686	0	1	4	3	2	0	0	0	10	0	Residential
3854	0	0	4	0	0	0	0	0	0	0	Residential
3125	1	2	5	5	3	0	0	2	6	0	Other
4053	0	0	0	2	3	0	0	0	5	0	Transportation
1989	0	30	1	2	3	1	3	5	2	0	Mixed
4910	0	4	3	6	1	3	5	2	6	0	Other
3608	0	7	3	1	1	0	2	1	5	0	Residential
2633	0	1	0	0	1	0	0	0	0	0	OpenSpace
773	0	0	0	4	2	0	2	2	0	0	Other
1772	1	7	1	1	0	0	9	0	4	0	Mixed
5552	0	1	0	0	0	0	4	0	0	0	Residential
4711	0	3	0	1	0	0	8	3	4	0	Residential
3841	1	0	1	1	1	0	0	0	2	0	Residential
5277	0	0	0	0	1	1	0	0	1	0	OpenSpace
4255	0	9	2	1	0	2	5	3	8	0	Mixed
752	0	3	0	3	0	0	4	0	1	0	Residential
3244	0	1	2	0	0	0	1	0	4	0	Commercial
698	0	0	0	0	0	1	0	0	0	0	Transportation
5453	0	2	0	0	0	0	0	0	0	0	Residential
1355	1	11	0	9	0	4	2	0	0	1	Transportation
1974	0	7	0	3	0	0	7	4	7	0	Commercial
1276	0	16	0	5	0	0	5	2	1	0	Mixed
2253	0	3	3	2	0	0	1	0	1	0	Residential
1436	0	2	0	1	5	0	7	0	12	0	Other
3233	0	1	0	0	0	0	0	1	0	0	Commercial
237	0	0	0	0	0	0	0	0	2	0	Transportation
970	0	4	0	1	1	0	1	1	6	0	Other
6177	0	5	5	0	3	0	4	0	2	0	Residential
4258	0	2	4	4	1	0	6	0	1	0	Residential
1072	1	5	0	2	1	2	5	2	5	0	Residential
243	0	0	0	2	0	1	0	0	1	0	Transportation
5477	0	3	4	2	0	0	3	0	1	0	Mixed
6120	0	1	0	0	0	0	0	0	0	0	OpenSpace
6028	0	0	0	1	0	0	0	0	0	0	OpenSpace
840	0	0	0	1	4	0	1	0	1	0	Other
5146	0	1	0	1	0	0	1	0	2	0	Residential
5034	1	4	2	0	1	0	16	0	1	0	Commercial
4796	0	1	4	1	6	0	3	1	2	0	Mixed
1255	0	9	1	1	1	4	8	0	7	0	Commercial
1118	0	0	0	1	0	0	0	0	3	0	OpenSpace
5638	0	0	0	0	1	0	0	0	0	0	OpenSpace
27	0	0	0	0	0	2	0	0	2	0	Other
3492	0	1	2	0	1	0	0	0	3	0	Other
3578	17	1	0	0	0	1	0	1	1	0	Other
3030	0	4	0	1	0	0	4	0	9	0	Commercial
2844	0	5	1	0	0	0	11	0	1	0	Mixed
4469	0	2	5	1	2	0	3	1	2	0	Mixed
5755	0	0	0	0	1	0	0	0	0	0	Residential
5513	1	1	1	0	0	0	1	0	4	0	Other
2029	0	3	1	0	0	1	4	1	3	0	Residential
1434	1	2	0	1	1	0	2	1	16	0	Other
3742	1	1	5	5	2	0	1	0	1	0	OpenSpace
767	0	4	0	3	0	2	1	0	1	0	Other
4366	0	3	3	2	1	1	5	0	4	0	Residential
4323	0	0	1	0	0	0	0	0	0	0	OpenSpace
4800	0	3	1	1	0	0	1	0	2	0	Residential
1095	0	5	1	5	3	1	5	1	6	0	Residential
2304	0	2	1	2	1	3	7	0	4	0	Commercial
3155	1	0	0	0	5	0	0	0	0	0	OpenSpace
5737	0	1	0	0	1	0	1	0	0	0	Residential
1452	1	19	1	1	1	2	3	4	0	0	Mixed
1235	0	5	1	0	0	1	7	2	5	0	Mixed
3073	1	12	4	2	5	2	14	2	4	0	Mixed
5176	0	3	0	0	0	0	4	0	0	0	Other
4462	0	2	11	0	1	1	2	0	1	0	Residential
2715	0	0	0	2	0	2	0	0	1	0	OpenSpace
4757	0	0	0	1	0	0	0	0	1	0	Residential
5516	0	0	1	0	0	0	2	0	2	0	Other
4785	0	0	3	1	2	2	0	0	0	0	Residential
3361	0	1	0	1	0	2	4	1	4	0	Residential
717	3	9	1	0	11	2	6	3	5	0	Commercial
2807	1	4	0	0	1	0	15	0	18	0	Commercial
5881	3	0	0	0	0	0	1	0	1	0	Other
2159	0	3	1	3	0	1	6	2	5	0	Commercial
730	0	2	0	2	1	3	4	1	7	0	Other
3189	0	3	2	1	3	0	3	0	3	0	Residential
5011	1	1	2	3	1	0	3	1	2	0	Residential
3641	0	0	0	0	1	0	0	0	0	0	OpenSpace
1014	0	3	1	1	1	0	3	0	7	0	Other
4698	0	0	1	2	0	0	0	0	4	0	Residential
1710	0	1	1	0	0	2	2	2	7	0	Commercial
2897	0	1	8	2	2	0	0	1	5	0	Mixed
286	0	0	0	3	1	1	4	0	0	0	Residential
3440	0	0	0	1	0	0	4	1	7	0	Commercial
1996	0	6	0	4	3	4	1	1	3	0	Commercial
3298	0	0	0	1	3	0	5	2	2	0	Residential
6483	0	0	0	0	0	0	0	0	1	0	Other
5444	0	8	3	0	1	0	3	0	0	0	Residential
4478	0	0	2	1	0	1	0	2	0	0	Other
3114	0	2	0	2	1	0	0	0	0	0	Transportation
2213	0	0	0	0	2	0	0	0	0	0	OpenSpace
762	0	1	0	0	1	0	0	0	2	0	Commercial
2134	2	8	2	2	1	2	14	4	6	0	Mixed
2389	0	2	0	7	2	0	1	1	6	0	OpenSpace
257	0	0	0	1	0	2	0	0	3	0	Other
3898	0	0	0	0	0	1	1	0	5	0	Residential
3824	0	0	0	0	2	0	0	0	0	0	OpenSpace
6555	0	0	0	0	0	0	0	0	1	0	Other
3393	0	2	2	0	1	0	2	0	1	0	Residential
1244	2	1	2	3	2	0	1	0	2	0	Other
2644	0	0	1	0	2	0	0	0	2	0	Residential
336	1	4	0	2	1	2	3	0	13	0	Other
1425	3	2	1	1	0	0	10	1	13	0	Residential
915	1	11	1	6	1	2	11	0	3	0	Mixed
6122	0	0	1	0	0	0	0	0	0	0	Mixed
811	0	4	1	1	1	0	3	0	0	0	Residential
4940	0	0	1	1	0	0	0	0	1	0	Residential
457	0	5	0	1	2	7	3	0	22	0	Commercial
3935	0	0	0	2	1	0	0	0	5	0	OpenSpace
6213	0	3	1	1	0	0	6	1	4	0	Mixed
1334	1	0	1	3	0	0	9	0	5	0	Residential
2925	0	0	0	0	0	2	0	0	1	0	OpenSpace
6574	0	0	0	0	1	0	0	0	0	0	Transportation
1343	0	6	0	5	1	0	10	0	10	0	Commercial
2884	0	0	2	0	1	0	1	0	0	0	Mixed
2542	0	2	7	4	3	2	8	7	2	0	Residential
1534	0	5	0	24	0	0	3	1	4	0	Transportation
91	0	1	0	0	1	2	0	0	1	0	Other
3574	0	0	1	0	0	0	0	0	5	0	Other
5350	0	7	0	1	0	0	4	0	3	0	Commercial
5479	0	2	1	0	0	0	1	0	0	0	Residential
1057	0	1	0	0	0	0	0	0	4	0	Other
3511	0	0	0	1	0	0	0	0	1	0	Other
6127	0	2	0	0	0	0	2	0	1	0	Residential
1223	0	1	2	0	1	0	2	0	2	0	Mixed
5680	0	0	0	0	0	0	0	0	1	0	Residential
371	0	1	1	0	0	2	2	1	1	0	Residential
3852	0	0	0	0	0	0	1	1	1	0	Other
2838	0	2	5	1	2	0	0	0	0	0	Residential
755	0	3	0	5	0	0	6	0	10	0	Residential
3960	0	3	4	0	2	2	4	0	6	0	Residential
2003	0	8	0	7	0	1	7	1	3	0	Residential
1319	0	5	0	0	0	0	9	0	7	0	Mixed
3970	0	5	3	3	0	2	6	1	5	0	Mixed
5258	0	0	2	0	0	0	0	0	1	0	Residential
1206	1	0	1	1	1	1	1	0	0	0	Mixed
6551	0	2	2	0	0	0	1	0	1	0	Residential
3116	0	0	0	2	0	1	0	0	0	0	Transportation
6359	0	0	0	0	1	0	0	0	0	0	OpenSpace
5459	0	1	3	1	2	0	5	0	4	0	Residential
6216	3	1	1	0	1	1	3	0	2	0	Other
1509	1	8	3	0	1	0	5	4	1	0	Residential
1835	0	0	0	3	2	0	0	0	2	0	Mixed
4613	1	1	1	1	0	0	0	0	1	0	Residential
6449	0	0	0	0	1	0	0	0	0	0	OpenSpace
1597	0	6	0	0	2	0	9	3	5	0	Commercial
6341	0	0	0	0	0	0	1	0	0	0	Other
293	1	0	0	4	3	1	0	3	0	0	Transportation
4708	0	1	0	0	1	0	1	0	2	0	Mixed
1208	0	0	0	0	1	0	0	0	3	0	Other
4389	0	0	2	0	2	1	1	1	2	0	Residential
3708	0	1	3	2	0	2	5	1	2	0	Residential
3264	0	1	0	3	0	1	1	0	5	0	Other
4374	0	0	0	0	0	0	1	0	4	0	Other
5114	0	0	3	0	0	0	0	0	1	0	Residential
5807	4	4	1	3	1	0	8	3	2	0	Residential
3375	0	0	0	0	1	0	0	0	1	0	OpenSpace
